Loaded HAL Components:
ID      Type  Name                                            PID   State
    44  float IN            0.1  ini.traj_arc_blend_tangent_kink_ratio
    44  float IN          1e+99  ini.traj_default_acceleration
    44  float IN              1  ini.traj_default_velocity
    44  float IN          1e+99  ini.traj_max_acceleration
    44  float IN              0  ini.traj_max_velocity
    44  float IN              0  ini.u.max_acceleration
    44  float IN              0  ini.u.max_limit
    44  float IN              0  ini.u.max_velocity
    44  float IN              0  ini.u.min_limit
    44  float IN              0  ini.v.max_acceleration
    44  float IN              0  ini.v.max_limit
    44  float IN              0  ini.v.max_velocity
    44  float IN              0  ini.v.min_limit
    44  float IN              0  ini.w.max_acceleration
    44  float IN              0  ini.w.max_limit
    44  float IN              0  ini.w.max_velocity
    44  float IN              0  ini.w.min_limit
    44  float IN              1  ini.x.max_acceleration
    44  float IN          1e+99  ini.x.max_limit
    44  float IN              1  ini.x.max_velocity
    44  float IN         -1e+99  ini.x.min_limit
    44  float IN              0  ini.y.max_acceleration
    44  float IN              0  ini.y.max_limit
    44  float IN              0  ini.y.max_velocity
    44  float IN              0  ini.y.min_limit
    44  float IN              0  ini.z.max_acceleration
    44  float IN              0  ini.z.max_limit
    44  float IN              0  ini.z.max_velocity
    44  float IN              0  ini.z.min_limit
     4  bit   OUT         FALSE  iocontrol.0.coolant-flood
     4  bit   OUT         FALSE  iocontrol.0.coolant-mist
     4  bit   OUT          TRUE  iocontrol.0.emc-abort
     4  bit   IN          FALSE  iocontrol.0.emc-abort-ack
     4  bit   IN          FALSE  iocontrol.0.emc-enable-in <== estop-loopback
     4  s32   OUT             6  iocontrol.0.emc-reason
     4  bit   OUT         FALSE  iocontrol.0.lube
     4  bit   IN          FALSE  iocontrol.0.lube_level
     4  bit   OUT         FALSE  iocontrol.0.start-change
     4  bit   IN          FALSE  iocontrol.0.start-change-ack
     4  s32   OUT             4  iocontrol.0.state
     4  bit   OUT         FALSE  iocontrol.0.tool-change
     4  bit   IN          FALSE  iocontrol.0.tool-changed
     4  s32   OUT             0  iocontrol.0.tool-number
     4  s32   OUT             0  iocontrol.0.tool-prep-index
     4  s32   OUT             0  iocontrol.0.tool-prep-number
     4  s32   OUT             0  iocontrol.0.tool-prep-pocket
     4  bit   OUT         FALSE  iocontrol.0.tool-prepare
     4  bit   IN          FALSE  iocontrol.0.tool-prepared
     4  bit   IN          FALSE  iocontrol.0.toolchanger-clear-fault
     4  bit   IN          FALSE  iocontrol.0.toolchanger-fault
     4  bit   OUT         FALSE  iocontrol.0.toolchanger-fault-ack
     4  bit   OUT         FALSE  iocontrol.0.toolchanger-faulted
     4  s32   IN              0  iocontrol.0.toolchanger-reason
     4  bit   OUT         FALSE  iocontrol.0.user-enable-out ==> estop-loopback
     4  bit   OUT         FALSE  iocontrol.0.user-request-enable
    23  float OUT             0  joint.0.acc-cmd
    23  bit   OUT          TRUE  joint.0.active
    23  bit   OUT         FALSE  joint.0.amp-enable-out
    23  bit   IN          FALSE  joint.0.amp-fault-in
    23  float OUT             0  joint.0.backlash-corr
    23  float OUT             0  joint.0.backlash-filt
    23  float OUT             0  joint.0.backlash-vel
    23  float OUT             0  joint.0.coarse-pos-cmd
    23  bit   OUT         FALSE  joint.0.error
    23  float OUT             0  joint.0.f-error
    23  float OUT             1  joint.0.f-error-lim
    23  bit   OUT         FALSE  joint.0.f-errored
    23  bit   OUT         FALSE  joint.0.faulted
    23  float OUT             0  joint.0.free-pos-cmd
    23  bit   OUT         FALSE  joint.0.free-tp-enable
    23  float OUT             0  joint.0.free-vel-lim
    23  s32   OUT             0  joint.0.home-state
    23  bit   IN          FALSE  joint.0.home-sw-in
    23  bit   OUT         FALSE  joint.0.homed
    23  bit   OUT         FALSE  joint.0.homing
    23  bit   OUT          TRUE  joint.0.in-position
    23  bit   I/O         FALSE  joint.0.index-enable
    23  float IN              1  joint.0.jog-accel-fraction
    23  s32   IN              0  joint.0.jog-counts
    23  bit   IN          FALSE  joint.0.jog-enable
    23  float IN              0  joint.0.jog-scale
    23  bit   IN          FALSE  joint.0.jog-vel-mode
    23  bit   OUT         FALSE  joint.0.kb-jog-active
    23  float OUT             0  joint.0.motor-offset
    23  float OUT             0  joint.0.motor-pos-cmd
    23  float IN              0  joint.0.motor-pos-fb
    23  bit   OUT         FALSE  joint.0.neg-hard-limit
    23  bit   IN          FALSE  joint.0.neg-lim-sw-in
    23  float OUT             0  joint.0.pos-cmd
    23  float OUT             0  joint.0.pos-fb
    23  bit   OUT         FALSE  joint.0.pos-hard-limit
    23  bit   IN          FALSE  joint.0.pos-lim-sw-in
    23  float OUT             0  joint.0.vel-cmd
    23  bit   OUT         FALSE  joint.0.wheel-jog-active
    23  s32   OUT          1312  motion-command-handler.time
    23  s32   OUT         13216  motion-controller.time
    23  float IN              1  motion.adaptive-feed
    23  float IN              0  motion.analog-in-00
    23  float IN              0  motion.analog-in-01
    23  float IN              0  motion.analog-in-02
    23  float IN              0  motion.analog-in-03
    23  float OUT             0  motion.analog-out-00
    23  float OUT             0  motion.analog-out-01
    23  float OUT             0  motion.analog-out-02
    23  float OUT             0  motion.analog-out-03
    23  bit   OUT         FALSE  motion.coord-error
    23  bit   OUT         FALSE  motion.coord-mode
    23  float OUT             0  motion.current-vel
    23  bit   IN          FALSE  motion.digital-in-00
    23  bit   IN          FALSE  motion.digital-in-01
    23  bit   IN          FALSE  motion.digital-in-02
    23  bit   IN          FALSE  motion.digital-in-03
    23  bit   OUT         FALSE  motion.digital-out-00
    23  bit   OUT         FALSE  motion.digital-out-01
    23  bit   OUT         FALSE  motion.digital-out-02
    23  bit   OUT         FALSE  motion.digital-out-03
    23  float OUT             0  motion.distance-to-go
    23  bit   IN           TRUE  motion.enable
    23  bit   OUT         FALSE  motion.eoffset-active
    23  bit   OUT         FALSE  motion.eoffset-limited
    23  bit   IN          FALSE  motion.feed-hold
    23  float OUT             0  motion.feed-inches-per-minute
    23  float OUT             0  motion.feed-inches-per-second
    23  bit   IN          FALSE  motion.feed-inhibit
    23  float OUT             0  motion.feed-mm-per-minute
    23  float OUT             0  motion.feed-mm-per-second
    23  float OUT             0  motion.feed-upm
    23  bit   IN          FALSE  motion.homing-inhibit
    23  bit   OUT          TRUE  motion.in-position
    23  bit   OUT         FALSE  motion.is-all-homed
    23  bit   IN          FALSE  motion.jog-inhibit
    23  bit   OUT         FALSE  motion.jog-is-active
    23  bit   IN          FALSE  motion.jog-stop
    23  bit   IN          FALSE  motion.jog-stop-immediate
    23  bit   OUT         FALSE  motion.motion-enabled ==> motion-enable
    23  s32   OUT             0  motion.motion-type
    23  bit   OUT         FALSE  motion.on-soft-limit
    23  bit   IN          FALSE  motion.probe-input
    23  s32   OUT             0  motion.program-line
    23  float OUT             0  motion.requested-vel
    23  u32   OUT    0x00390518  motion.servo.last-period
    23  bit   OUT         FALSE  motion.teleop-mode
    23  float OUT             0  motion.tooloffset.a
    23  float OUT             0  motion.tooloffset.b
    23  float OUT             0  motion.tooloffset.c
    23  float OUT             0  motion.tooloffset.u
    23  float OUT             0  motion.tooloffset.v
    23  float OUT             0  motion.tooloffset.w
    23  float OUT             0  motion.tooloffset.x
    23  float OUT             0  motion.tooloffset.y
    23  float OUT             0  motion.tooloffset.z
    23  bit   OUT         FALSE  motion.tp-reverse
    33  float IN              0  pid.x.Dgain
    33  float IN              0  pid.x.FF0
    33  float IN              0  pid.x.FF1
    33  float IN              0  pid.x.FF2
    33  float IN              0  pid.x.FF3
    33  float IN              0  pid.x.Igain
    33  float IN              1  pid.x.Pgain
    33  float IN              0  pid.x.bias
    33  float IN              0  pid.x.command
    33  float IN              0  pid.x.command-deriv
    33  float IN              0  pid.x.deadband
    33  s32   OUT           778  pid.x.do-pid-calcs.time
    33  bit   IN          FALSE  pid.x.enable
    33  float OUT             0  pid.x.error
    33  bit   IN           TRUE  pid.x.error-previous-target
    33  float IN              0  pid.x.feedback
    33  float IN              0  pid.x.feedback-deriv
    33  bit   IN          FALSE  pid.x.index-enable
    33  float IN              0  pid.x.maxcmdD
    33  float IN              0  pid.x.maxcmdDD
    33  float IN              0  pid.x.maxcmdDDD
    33  float IN              0  pid.x.maxerror
    33  float IN              0  pid.x.maxerrorD
    33  float IN              0  pid.x.maxerrorI
    33  float IN              0  pid.x.maxoutput
    33  float OUT             0  pid.x.output
    33  bit   OUT         FALSE  pid.x.saturated
    33  s32   OUT             0  pid.x.saturated-count
    33  float OUT             0  pid.x.saturated-s
    33  u32   I/O    0x00000032  pid.x.tune-cycles
    33  float I/O           0.5  pid.x.tune-effort
    33  bit   IN          FALSE  pid.x.tune-mode
    33  bit   I/O         FALSE  pid.x.tune-start
    33  u32   I/O    0x00000000  pid.x.tune-type
    24  s32   OUT        311948  servo-thread.time
    23  bit   IN          FALSE  spindle.0.amp-fault-in
    23  bit   IN           TRUE  spindle.0.at-speed
    23  bit   OUT          TRUE  spindle.0.brake
    23  bit   OUT         FALSE  spindle.0.forward
    23  bit   I/O         FALSE  spindle.0.index-enable
    23  bit   IN          FALSE  spindle.0.inhibit
    23  bit   IN          FALSE  spindle.0.is-oriented
    23  bit   OUT         FALSE  spindle.0.locked
    23  bit   OUT         FALSE  spindle.0.on
    23  bit   OUT         FALSE  spindle.0.orient
    23  float OUT             0  spindle.0.orient-angle
    23  s32   IN              0  spindle.0.orient-fault
    23  s32   OUT             0  spindle.0.orient-mode
    23  bit   OUT         FALSE  spindle.0.reverse
    23  float IN              0  spindle.0.revs
    23  float OUT             0  spindle.0.speed-cmd-rps
    23  float IN              0  spindle.0.speed-in
    23  float OUT             0  spindle.0.speed-out
    23  float OUT             0  spindle.0.speed-out-abs
    23  float OUT             0  spindle.0.speed-out-rps
    23  float OUT             0  spindle.0.speed-out-rps-abs

Pin Aliases:
 Alias                                            Original Name

Signals:
Type          Value  Name     (linked to)
bit           FALSE  estop-loopback
                         ==> iocontrol.0.emc-enable-in
                         <== iocontrol.0.user-enable-out
bit           FALSE  motion-enable
                         <== motion.motion-enabled

Parameters:
Owner   Type  Dir         Value  Name
    30  bit   RW          FALSE  hm2_7i96.0.encoder.00.counter-mode
    30  bit   RW           TRUE  hm2_7i96.0.encoder.00.filter
    30  bit   RW          FALSE  hm2_7i96.0.encoder.00.index-invert
    30  bit   RW          FALSE  hm2_7i96.0.encoder.00.index-mask
    30  bit   RW          FALSE  hm2_7i96.0.encoder.00.index-mask-invert
    30  float RW              1  hm2_7i96.0.encoder.00.scale
    30  float RW            0.5  hm2_7i96.0.encoder.00.vel-timeout
    30  bit   RW          FALSE  hm2_7i96.0.gpio.000.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.000.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.000.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.001.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.001.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.001.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.002.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.002.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.002.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.003.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.003.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.003.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.004.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.004.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.004.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.005.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.005.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.005.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.006.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.006.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.006.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.007.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.007.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.007.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.008.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.008.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.008.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.009.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.009.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.009.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.010.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.010.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.010.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.011.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.011.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.012.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.012.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.013.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.013.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.014.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.014.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.015.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.015.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.016.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.016.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.030.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.030.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.030.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.031.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.031.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.031.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.032.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.032.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.032.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.033.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.033.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.034.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.034.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.034.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.035.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.035.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.035.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.036.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.036.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.036.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.037.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.037.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.037.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.038.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.038.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.038.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.039.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.039.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.039.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.040.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.040.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.040.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.041.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.041.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.041.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.042.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.042.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.042.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.043.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.043.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.043.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.044.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.044.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.044.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.045.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.045.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.045.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.046.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.046.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.046.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.047.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.047.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.047.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.048.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.048.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.048.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.049.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.049.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.049.is_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.050.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.gpio.050.is_opendrain
    30  bit   RW          FALSE  hm2_7i96.0.gpio.050.is_output
    30  bit   RW          FALSE  hm2_7i96.0.io_error
    30  s32   RO              1  hm2_7i96.0.packet-error-decrement
    30  s32   RW              2  hm2_7i96.0.packet-error-increment
    30  s32   RW             10  hm2_7i96.0.packet-error-limit
    30  s32   RW             80  hm2_7i96.0.packet-read-timeout
    30  s32   RW              0  hm2_7i96.0.read-request.tmax
    30  bit   RO          FALSE  hm2_7i96.0.read-request.tmax-increased
    30  s32   RW        3121160  hm2_7i96.0.read.tmax
    30  bit   RO          FALSE  hm2_7i96.0.read.tmax-increased
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.00.direction.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.00.direction.is_opendrain
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.00.dirhold
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.00.dirsetup
    30  float RW              1  hm2_7i96.0.stepgen.00.maxaccel
    30  float RW              0  hm2_7i96.0.stepgen.00.maxvel
    30  float RW              1  hm2_7i96.0.stepgen.00.position-scale
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.00.step.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.00.step.is_opendrain
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.00.step_type
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.00.steplen
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.00.stepspace
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.00.table-data-0
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.00.table-data-1
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.00.table-data-2
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.00.table-data-3
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.01.direction.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.01.direction.is_opendrain
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.01.dirhold
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.01.dirsetup
    30  float RW              1  hm2_7i96.0.stepgen.01.maxaccel
    30  float RW              0  hm2_7i96.0.stepgen.01.maxvel
    30  float RW              1  hm2_7i96.0.stepgen.01.position-scale
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.01.step.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.01.step.is_opendrain
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.01.step_type
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.01.steplen
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.01.stepspace
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.01.table-data-0
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.01.table-data-1
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.01.table-data-2
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.01.table-data-3
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.02.direction.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.02.direction.is_opendrain
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.02.dirhold
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.02.dirsetup
    30  float RW              1  hm2_7i96.0.stepgen.02.maxaccel
    30  float RW              0  hm2_7i96.0.stepgen.02.maxvel
    30  float RW              1  hm2_7i96.0.stepgen.02.position-scale
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.02.step.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.02.step.is_opendrain
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.02.step_type
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.02.steplen
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.02.stepspace
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.02.table-data-0
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.02.table-data-1
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.02.table-data-2
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.02.table-data-3
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.03.direction.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.03.direction.is_opendrain
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.03.dirhold
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.03.dirsetup
    30  float RW              1  hm2_7i96.0.stepgen.03.maxaccel
    30  float RW              0  hm2_7i96.0.stepgen.03.maxvel
    30  float RW              1  hm2_7i96.0.stepgen.03.position-scale
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.03.step.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.03.step.is_opendrain
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.03.step_type
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.03.steplen
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.03.stepspace
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.03.table-data-0
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.03.table-data-1
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.03.table-data-2
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.03.table-data-3
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.04.direction.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.04.direction.is_opendrain
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.04.dirhold
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.04.dirsetup
    30  float RW              1  hm2_7i96.0.stepgen.04.maxaccel
    30  float RW              0  hm2_7i96.0.stepgen.04.maxvel
    30  float RW              1  hm2_7i96.0.stepgen.04.position-scale
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.04.step.invert_output
    30  bit   RW          FALSE  hm2_7i96.0.stepgen.04.step.is_opendrain
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.04.step_type
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.04.steplen
    30  u32   RW     0x00027FF6  hm2_7i96.0.stepgen.04.stepspace
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.04.table-data-0
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.04.table-data-1
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.04.table-data-2
    30  u32   RW     0x00000000  hm2_7i96.0.stepgen.04.table-data-3
    30  u32   RW     0x004C4B40  hm2_7i96.0.watchdog.timeout_ns
    30  s32   RW         122264  hm2_7i96.0.write.tmax
    30  bit   RO          FALSE  hm2_7i96.0.write.tmax-increased
    23  s32   RW          47380  motion-command-handler.tmax
    23  bit   RO          FALSE  motion-command-handler.tmax-increased
    23  s32   RW         121906  motion-controller.tmax
    23  bit   RO          FALSE  motion-controller.tmax-increased
    23  bit   RO          FALSE  motion.debug-bit-0
    23  bit   RO          FALSE  motion.debug-bit-1
    23  float RO              0  motion.debug-float-0
    23  float RO              0  motion.debug-float-1
    23  float RO              0  motion.debug-float-2
    23  float RO              1  motion.debug-float-3
    23  s32   RO              0  motion.debug-s32-0
    23  s32   RO              0  motion.debug-s32-1
    33  s32   RW          66000  pid.x.do-pid-calcs.tmax
    33  bit   RO          FALSE  pid.x.do-pid-calcs.tmax-increased
    24  s32   RW        3215954  servo-thread.tmax
    23  float RO              0  tc.0.acc
    23  float RO              0  tc.0.pos
    23  float RO              0  tc.0.vel
    23  float RO              0  tc.1.acc
    23  float RO              0  tc.1.pos
    23  float RO              0  tc.1.vel
    23  float RO              0  tc.2.acc
    23  float RO              0  tc.2.pos
    23  float RO              0  tc.2.vel
    23  float RO              0  tc.3.acc
    23  float RO              0  tc.3.pos
    23  float RO              0  tc.3.vel
    23  u32   RO     0x00000000  traj.active_tc
    23  float RO              0  traj.pos_out
    23  float RO              0  traj.vel_out

Parameter Aliases:
 Alias                                            Original Name
 hm2_7i96.0.stepgen.00.direction.invert_output    hm2_7i96.0.gpio.018.invert_output
 hm2_7i96.0.stepgen.00.direction.is_opendrain     hm2_7i96.0.gpio.018.is_opendrain
 hm2_7i96.0.stepgen.00.step.invert_output         hm2_7i96.0.gpio.017.invert_output
 hm2_7i96.0.stepgen.00.step.is_opendrain          hm2_7i96.0.gpio.017.is_opendrain
 hm2_7i96.0.stepgen.01.direction.invert_output    hm2_7i96.0.gpio.020.invert_output
 hm2_7i96.0.stepgen.01.direction.is_opendrain     hm2_7i96.0.gpio.020.is_opendrain
 hm2_7i96.0.stepgen.01.step.invert_output         hm2_7i96.0.gpio.019.invert_output
 hm2_7i96.0.stepgen.01.step.is_opendrain          hm2_7i96.0.gpio.019.is_opendrain
 hm2_7i96.0.stepgen.02.direction.invert_output    hm2_7i96.0.gpio.022.invert_output
 hm2_7i96.0.stepgen.02.direction.is_opendrain     hm2_7i96.0.gpio.022.is_opendrain
 hm2_7i96.0.stepgen.02.step.invert_output         hm2_7i96.0.gpio.021.invert_output
 hm2_7i96.0.stepgen.02.step.is_opendrain          hm2_7i96.0.gpio.021.is_opendrain
 hm2_7i96.0.stepgen.03.direction.invert_output    hm2_7i96.0.gpio.024.invert_output
 hm2_7i96.0.stepgen.03.direction.is_opendrain     hm2_7i96.0.gpio.024.is_opendrain
 hm2_7i96.0.stepgen.03.step.invert_output         hm2_7i96.0.gpio.023.invert_output
 hm2_7i96.0.stepgen.03.step.is_opendrain          hm2_7i96.0.gpio.023.is_opendrain
 hm2_7i96.0.stepgen.04.direction.invert_output    hm2_7i96.0.gpio.026.invert_output
 hm2_7i96.0.stepgen.04.direction.is_opendrain     hm2_7i96.0.gpio.026.is_opendrain
 hm2_7i96.0.stepgen.04.step.invert_output         hm2_7i96.0.gpio.025.invert_output
