Loaded HAL Components:
ID      Type  Name                                            PID   State
    30  float OUT             0  hm2_5i25.0.stepgen.03.position-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.03.position-reset
    30  float IN              0  hm2_5i25.0.stepgen.03.velocity-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.03.velocity-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.04.control-type
    30  s32   OUT             0  hm2_5i25.0.stepgen.04.counts
    30  float OUT             0  hm2_5i25.0.stepgen.04.dbg_err_at_match
    30  float OUT             0  hm2_5i25.0.stepgen.04.dbg_ff_vel
    30  float OUT             0  hm2_5i25.0.stepgen.04.dbg_pos_minus_prev_cmd
    30  float OUT             0  hm2_5i25.0.stepgen.04.dbg_s_to_match
    30  s32   OUT             0  hm2_5i25.0.stepgen.04.dbg_step_rate
    30  float OUT             0  hm2_5i25.0.stepgen.04.dbg_vel_error
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.04.enable
    30  float IN              0  hm2_5i25.0.stepgen.04.position-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.04.position-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.04.position-reset
    30  float IN              0  hm2_5i25.0.stepgen.04.velocity-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.04.velocity-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.05.control-type
    30  s32   OUT             0  hm2_5i25.0.stepgen.05.counts
    30  float OUT             0  hm2_5i25.0.stepgen.05.dbg_err_at_match
    30  float OUT             0  hm2_5i25.0.stepgen.05.dbg_ff_vel
    30  float OUT             0  hm2_5i25.0.stepgen.05.dbg_pos_minus_prev_cmd
    30  float OUT             0  hm2_5i25.0.stepgen.05.dbg_s_to_match
    30  s32   OUT             0  hm2_5i25.0.stepgen.05.dbg_step_rate
    30  float OUT             0  hm2_5i25.0.stepgen.05.dbg_vel_error
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.05.enable
    30  float IN              0  hm2_5i25.0.stepgen.05.position-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.05.position-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.05.position-reset
    30  float IN              0  hm2_5i25.0.stepgen.05.velocity-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.05.velocity-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.06.control-type
    30  s32   OUT             0  hm2_5i25.0.stepgen.06.counts
    30  float OUT             0  hm2_5i25.0.stepgen.06.dbg_err_at_match
    30  float OUT             0  hm2_5i25.0.stepgen.06.dbg_ff_vel
    30  float OUT             0  hm2_5i25.0.stepgen.06.dbg_pos_minus_prev_cmd
    30  float OUT             0  hm2_5i25.0.stepgen.06.dbg_s_to_match
    30  s32   OUT             0  hm2_5i25.0.stepgen.06.dbg_step_rate
    30  float OUT             0  hm2_5i25.0.stepgen.06.dbg_vel_error
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.06.enable
    30  float IN              0  hm2_5i25.0.stepgen.06.position-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.06.position-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.06.position-reset
    30  float IN              0  hm2_5i25.0.stepgen.06.velocity-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.06.velocity-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.07.control-type
    30  s32   OUT             0  hm2_5i25.0.stepgen.07.counts
    30  float OUT             0  hm2_5i25.0.stepgen.07.dbg_err_at_match
    30  float OUT             0  hm2_5i25.0.stepgen.07.dbg_ff_vel
    30  float OUT             0  hm2_5i25.0.stepgen.07.dbg_pos_minus_prev_cmd
    30  float OUT             0  hm2_5i25.0.stepgen.07.dbg_s_to_match
    30  s32   OUT             0  hm2_5i25.0.stepgen.07.dbg_step_rate
    30  float OUT             0  hm2_5i25.0.stepgen.07.dbg_vel_error
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.07.enable
    30  float IN              0  hm2_5i25.0.stepgen.07.position-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.07.position-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.07.position-reset
    30  float IN              0  hm2_5i25.0.stepgen.07.velocity-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.07.velocity-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.08.control-type
    30  s32   OUT             0  hm2_5i25.0.stepgen.08.counts
    30  float OUT             0  hm2_5i25.0.stepgen.08.dbg_err_at_match
    30  float OUT             0  hm2_5i25.0.stepgen.08.dbg_ff_vel
    30  float OUT             0  hm2_5i25.0.stepgen.08.dbg_pos_minus_prev_cmd
    30  float OUT             0  hm2_5i25.0.stepgen.08.dbg_s_to_match
    30  s32   OUT             0  hm2_5i25.0.stepgen.08.dbg_step_rate
    30  float OUT             0  hm2_5i25.0.stepgen.08.dbg_vel_error
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.08.enable
    30  float IN              0  hm2_5i25.0.stepgen.08.position-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.08.position-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.08.position-reset
    30  float IN              0  hm2_5i25.0.stepgen.08.velocity-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.08.velocity-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.09.control-type
    30  s32   OUT             0  hm2_5i25.0.stepgen.09.counts
    30  float OUT             0  hm2_5i25.0.stepgen.09.dbg_err_at_match
    30  float OUT             0  hm2_5i25.0.stepgen.09.dbg_ff_vel
    30  float OUT             0  hm2_5i25.0.stepgen.09.dbg_pos_minus_prev_cmd
    30  float OUT             0  hm2_5i25.0.stepgen.09.dbg_s_to_match
    30  s32   OUT             0  hm2_5i25.0.stepgen.09.dbg_step_rate
    30  float OUT             0  hm2_5i25.0.stepgen.09.dbg_vel_error
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.09.enable
    30  float IN              0  hm2_5i25.0.stepgen.09.position-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.09.position-fb
    30  bit   IN          FALSE  hm2_5i25.0.stepgen.09.position-reset
    30  float IN              0  hm2_5i25.0.stepgen.09.velocity-cmd
    30  float OUT             0  hm2_5i25.0.stepgen.09.velocity-fb
    30  s32   IN              1  hm2_5i25.0.stepgen.timer-number
    30  bit   I/O         FALSE  hm2_5i25.0.watchdog.has_bit
    30  s32   OUT         13908  hm2_5i25.0.write.time
    30  s32   OUT             0  hm2_5i25.0.write_gpio.time
    44  float IN              0  ini.0.backlash
    44  float IN          0.002  ini.0.ferror
    44  float IN              0  ini.0.home
    44  float IN              0  ini.0.home_offset
    44  s32   IN            999  ini.0.home_sequence
    44  float IN              2  ini.0.max_acceleration
    44  float IN             10  ini.0.max_limit
    44  float IN              1  ini.0.max_velocity
    44  float IN          0.001  ini.0.min_ferror
    44  float IN              0  ini.0.min_limit
    44  float IN              0  ini.a.max_acceleration
    44  float IN              0  ini.a.max_limit
    44  float IN              0  ini.a.max_velocity
    44  float IN              0  ini.a.min_limit
    44  float IN              0  ini.b.max_acceleration
    44  float IN              0  ini.b.max_limit
    44  float IN              0  ini.b.max_velocity
    44  float IN              0  ini.b.min_limit
    44  float IN              0  ini.c.max_acceleration
    44  float IN              0  ini.c.max_limit
    44  float IN              0  ini.c.max_velocity
    44  float IN              0  ini.c.min_limit
    44  bit   IN           TRUE  ini.traj_arc_blend_enable
    44  bit   IN          FALSE  ini.traj_arc_blend_fallback_enable
    44  float IN              4  ini.traj_arc_blend_gap_cycles
    44  s32   IN             50  ini.traj_arc_blend_optimization_depth
    44  float IN            100  ini.traj_arc_blend_ramp_freq
    44  float IN            0.1  ini.traj_arc_blend_tangent_kink_ratio
    44  float IN          1e+99  ini.traj_default_acceleration
    44  float IN              1  ini.traj_default_velocity
    44  float IN          1e+99  ini.traj_max_acceleration
    44  float IN              0  ini.traj_max_velocity
    44  float IN              0  ini.u.max_acceleration
    44  float IN              0  ini.u.max_limit
    44  float IN              0  ini.u.max_velocity
    44  float IN              0  ini.u.min_limit
    44  float IN              0  ini.v.max_acceleration
    44  float IN              0  ini.v.max_limit
    44  float IN              0  ini.v.max_velocity
    44  float IN              0  ini.v.min_limit
    44  float IN              0  ini.w.max_acceleration
    44  float IN              0  ini.w.max_limit
    44  float IN              0  ini.w.max_velocity
    44  float IN              0  ini.w.min_limit
    44  float IN              2  ini.x.max_acceleration
    44  float IN             10  ini.x.max_limit
    44  float IN              1  ini.x.max_velocity
    44  float IN              0  ini.x.min_limit
    44  float IN              0  ini.y.max_acceleration
    44  float IN              0  ini.y.max_limit
    44  float IN              0  ini.y.max_velocity
    44  float IN              0  ini.y.min_limit
    44  float IN              0  ini.z.max_acceleration
    44  float IN              0  ini.z.max_limit
    44  float IN              0  ini.z.max_velocity
    44  float IN              0  ini.z.min_limit
     4  bit   OUT         FALSE  iocontrol.0.coolant-flood
     4  bit   OUT         FALSE  iocontrol.0.coolant-mist
     4  bit   OUT          TRUE  iocontrol.0.emc-abort
     4  bit   IN          FALSE  iocontrol.0.emc-abort-ack
     4  bit   IN          FALSE  iocontrol.0.emc-enable-in <== estop-loopback
     4  s32   OUT             6  iocontrol.0.emc-reason
     4  bit   OUT         FALSE  iocontrol.0.lube
     4  bit   IN          FALSE  iocontrol.0.lube_level
     4  bit   OUT         FALSE  iocontrol.0.start-change
     4  bit   IN          FALSE  iocontrol.0.start-change-ack
     4  s32   OUT             4  iocontrol.0.state
     4  bit   OUT         FALSE  iocontrol.0.tool-change
     4  bit   IN          FALSE  iocontrol.0.tool-changed
     4  s32   OUT             0  iocontrol.0.tool-number
     4  s32   OUT             0  iocontrol.0.tool-prep-index
     4  s32   OUT             0  iocontrol.0.tool-prep-number
     4  s32   OUT             0  iocontrol.0.tool-prep-pocket
     4  bit   OUT         FALSE  iocontrol.0.tool-prepare
     4  bit   IN          FALSE  iocontrol.0.tool-prepared
     4  bit   IN          FALSE  iocontrol.0.toolchanger-clear-fault
     4  bit   IN          FALSE  iocontrol.0.toolchanger-fault
     4  bit   OUT         FALSE  iocontrol.0.toolchanger-fault-ack
     4  bit   OUT         FALSE  iocontrol.0.toolchanger-faulted
     4  s32   IN              0  iocontrol.0.toolchanger-reason
     4  bit   OUT         FALSE  iocontrol.0.user-enable-out ==> estop-loopback
     4  bit   OUT         FALSE  iocontrol.0.user-request-enable
    23  float OUT             0  joint.0.acc-cmd
    23  bit   OUT          TRUE  joint.0.active
    23  bit   OUT         FALSE  joint.0.amp-enable-out ==> joint-0-enable
    23  bit   IN          FALSE  joint.0.amp-fault-in
    23  float OUT             0  joint.0.backlash-corr
    23  float OUT             0  joint.0.backlash-filt
    23  float OUT             0  joint.0.backlash-vel
    23  float OUT             0  joint.0.coarse-pos-cmd
    23  bit   OUT         FALSE  joint.0.error
    23  float OUT             0  joint.0.f-error
    23  float OUT         0.001  joint.0.f-error-lim
    23  bit   OUT         FALSE  joint.0.f-errored
    23  bit   OUT         FALSE  joint.0.faulted
    23  float OUT             0  joint.0.free-pos-cmd
    23  bit   OUT         FALSE  joint.0.free-tp-enable
    23  float OUT             0  joint.0.free-vel-lim
    23  s32   OUT             0  joint.0.home-state
    23  bit   IN          FALSE  joint.0.home-sw-in
    23  bit   OUT         FALSE  joint.0.homed
    23  bit   OUT         FALSE  joint.0.homing
    23  bit   OUT          TRUE  joint.0.in-position
    23  bit   I/O         FALSE  joint.0.index-enable <=> joint-0-index-enable
    23  float IN              1  joint.0.jog-accel-fraction
    23  s32   IN              0  joint.0.jog-counts
    23  bit   IN          FALSE  joint.0.jog-enable
    23  float IN              0  joint.0.jog-scale
    23  bit   IN          FALSE  joint.0.jog-vel-mode
    23  bit   OUT         FALSE  joint.0.kb-jog-active
    23  float OUT             0  joint.0.motor-offset
    23  float OUT             0  joint.0.motor-pos-cmd ==> joint-0-pos-cmd
    23  float IN              0  joint.0.motor-pos-fb <== joint-0-pos-fb
    23  bit   OUT         FALSE  joint.0.neg-hard-limit
    23  bit   IN          FALSE  joint.0.neg-lim-sw-in
    23  float OUT             0  joint.0.pos-cmd
    23  float OUT             0  joint.0.pos-fb
    23  bit   OUT         FALSE  joint.0.pos-hard-limit
    23  bit   IN          FALSE  joint.0.pos-lim-sw-in
    23  float OUT             0  joint.0.vel-cmd
    23  bit   OUT         FALSE  joint.0.wheel-jog-active
    23  s32   OUT          1444  motion-command-handler.time
    23  s32   OUT         12122  motion-controller.time
    23  float IN              1  motion.adaptive-feed
    23  float IN              0  motion.analog-in-00
    23  float IN              0  motion.analog-in-01
    23  float IN              0  motion.analog-in-02
    23  float IN              0  motion.analog-in-03
    23  float OUT             0  motion.analog-out-00
    23  float OUT             0  motion.analog-out-01
    23  float OUT             0  motion.analog-out-02
    23  float OUT             0  motion.analog-out-03
    23  bit   OUT         FALSE  motion.coord-error
    23  bit   OUT         FALSE  motion.coord-mode
    23  float OUT             0  motion.current-vel
    23  bit   IN          FALSE  motion.digital-in-00
    23  bit   IN          FALSE  motion.digital-in-01
    23  bit   IN          FALSE  motion.digital-in-02
    23  bit   IN          FALSE  motion.digital-in-03
    23  bit   OUT         FALSE  motion.digital-out-00
    23  bit   OUT         FALSE  motion.digital-out-01
    23  bit   OUT         FALSE  motion.digital-out-02
    23  bit   OUT         FALSE  motion.digital-out-03
    23  float OUT             0  motion.distance-to-go
    23  bit   IN           TRUE  motion.enable
    23  bit   OUT         FALSE  motion.eoffset-active
    23  bit   OUT         FALSE  motion.eoffset-limited
    23  bit   IN          FALSE  motion.feed-hold
    23  float OUT             0  motion.feed-inches-per-minute
    23  float OUT             0  motion.feed-inches-per-second
    23  bit   IN          FALSE  motion.feed-inhibit
    23  float OUT             0  motion.feed-mm-per-minute
    23  float OUT             0  motion.feed-mm-per-second
    23  float OUT             0  motion.feed-upm
    23  bit   IN          FALSE  motion.homing-inhibit
    23  bit   OUT          TRUE  motion.in-position
    23  bit   OUT         FALSE  motion.is-all-homed
    23  bit   IN          FALSE  motion.jog-inhibit
    23  bit   OUT         FALSE  motion.jog-is-active
    23  bit   IN          FALSE  motion.jog-stop
    23  bit   IN          FALSE  motion.jog-stop-immediate
    23  bit   OUT         FALSE  motion.motion-enabled ==> motion-enable
    23  s32   OUT             0  motion.motion-type
    23  bit   OUT         FALSE  motion.on-soft-limit
    23  bit   IN          FALSE  motion.probe-input
    23  s32   OUT             0  motion.program-line
    23  float OUT             0  motion.requested-vel
    23  u32   OUT    0x003A07B2  motion.servo.last-period
    23  bit   OUT         FALSE  motion.teleop-mode
    23  float OUT             0  motion.tooloffset.a
    23  float OUT             0  motion.tooloffset.b
    23  float OUT             0  motion.tooloffset.c
    23  float OUT             0  motion.tooloffset.u
    23  float OUT             0  motion.tooloffset.v
    23  float OUT             0  motion.tooloffset.w
    23  float OUT             0  motion.tooloffset.x
    23  float OUT             0  motion.tooloffset.y
    23  float OUT             0  motion.tooloffset.z
    23  bit   OUT         FALSE  motion.tp-reverse
    33  float IN              0  pid.x.Dgain
    33  float IN              0  pid.x.FF0
    33  float IN              1  pid.x.FF1
    33  float IN              0  pid.x.FF2
    33  float IN              0  pid.x.FF3
    33  float IN              0  pid.x.Igain
    33  float IN           1000  pid.x.Pgain
    33  float IN              0  pid.x.bias
    33  float IN              0  pid.x.command <== joint-0-pos-cmd
    33  float IN              0  pid.x.command-deriv
    33  float IN              0  pid.x.deadband
    33  s32   OUT          1350  pid.x.do-pid-calcs.time
    33  bit   IN          FALSE  pid.x.enable <== joint-0-enable
    33  float OUT             0  pid.x.error
    33  bit   IN           TRUE  pid.x.error-previous-target
    33  float IN              0  pid.x.feedback <== joint-0-pos-fb
    33  float IN              0  pid.x.feedback-deriv
    33  bit   IN          FALSE  pid.x.index-enable <== joint-0-index-enable
    33  float IN              0  pid.x.maxcmdD
    33  float IN              0  pid.x.maxcmdDD
    33  float IN              0  pid.x.maxcmdDDD
    33  float IN         0.0005  pid.x.maxerror
    33  float IN              0  pid.x.maxerrorD
    33  float IN              0  pid.x.maxerrorI
    33  float IN              0  pid.x.maxoutput
    33  float OUT             0  pid.x.output ==> joint.0.output
    33  bit   OUT         FALSE  pid.x.saturated
    33  s32   OUT             0  pid.x.saturated-count
    33  float OUT             0  pid.x.saturated-s
    33  u32   I/O    0x00000032  pid.x.tune-cycles
    33  float I/O           0.5  pid.x.tune-effort
    33  bit   IN          FALSE  pid.x.tune-mode
    33  bit   I/O         FALSE  pid.x.tune-start
    33  u32   I/O    0x00000000  pid.x.tune-type
    24  s32   OUT        176398  servo-thread.time
    23  bit   IN          FALSE  spindle.0.amp-fault-in
    23  bit   IN           TRUE  spindle.0.at-speed
    23  bit   OUT          TRUE  spindle.0.brake
    23  bit   OUT         FALSE  spindle.0.forward
    23  bit   I/O         FALSE  spindle.0.index-enable
    23  bit   IN          FALSE  spindle.0.inhibit
    23  bit   IN          FALSE  spindle.0.is-oriented
    23  bit   OUT         FALSE  spindle.0.locked
    23  bit   OUT         FALSE  spindle.0.on
    23  bit   OUT         FALSE  spindle.0.orient
    23  float OUT             0  spindle.0.orient-angle
    23  s32   IN              0  spindle.0.orient-fault
    23  s32   OUT             0  spindle.0.orient-mode
    23  bit   OUT         FALSE  spindle.0.reverse
    23  float IN              0  spindle.0.revs
    23  float OUT             0  spindle.0.speed-cmd-rps
    23  float IN              0  spindle.0.speed-in
    23  float OUT             0  spindle.0.speed-out
    23  float OUT             0  spindle.0.speed-out-abs
    23  float OUT             0  spindle.0.speed-out-rps
    23  float OUT             0  spindle.0.speed-out-rps-abs

Pin Aliases:
 Alias                                            Original Name

Signals:
Type          Value  Name     (linked to)
bit           FALSE  estop-loopback
                         ==> iocontrol.0.emc-enable-in
                         <== iocontrol.0.user-enable-out
bit           FALSE  joint-0-enable
                         ==> hm2_5i25.0.stepgen.00.enable
                         <== joint.0.amp-enable-out
                         ==> pid.x.enable
bit           FALSE  joint-0-index-enable
                         <=> joint.0.index-enable
                         ==> pid.x.index-enable
float             0  joint-0-pos-cmd
                         <== joint.0.motor-pos-cmd
                         ==> pid.x.command
float             0  joint-0-pos-fb
                         <== hm2_5i25.0.stepgen.00.position-fb
                         ==> joint.0.motor-pos-fb
                         ==> pid.x.feedback
float             0  joint.0.output
                         ==> hm2_5i25.0.stepgen.00.velocity-cmd
                         <== pid.x.output
bit           FALSE  motion-enable
                         <== motion.motion-enabled

Parameters:
Owner   Type  Dir         Value  Name
    30  u32   RO     0x00000000  hm2_5i25.0.7i76.0.2.analogin0
    30  u32   RO     0x00000000  hm2_5i25.0.7i76.0.2.analogin1
    30  u32   RO     0x00000000  hm2_5i25.0.7i76.0.2.analogin2
    30  u32   RO     0x00000000  hm2_5i25.0.7i76.0.2.analogin3
    30  u32   RW     0x00000000  hm2_5i25.0.7i76.0.2.encmode0
    30  u32   RW     0x00000000  hm2_5i25.0.7i76.0.2.encmode1
    30  u32   RO     0x0000A640  hm2_5i25.0.7i76.0.2.fieldvoltage
    30  u32   RW     0x00000001  hm2_5i25.0.7i76.0.2.hwrevision
    30  u32   RW     0x00000009  hm2_5i25.0.7i76.0.2.nvbaudrate
    30  u32   RW     0x00000000  hm2_5i25.0.7i76.0.2.nvencmode0
    30  u32   RW     0x00000000  hm2_5i25.0.7i76.0.2.nvencmode1
    30  u32   RW     0x10000B6A  hm2_5i25.0.7i76.0.2.nvunitnumber
    30  u32   RW     0x00000032  hm2_5i25.0.7i76.0.2.nvwatchdogtimeout
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-00-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-01-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-02-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-03-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-04-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-05-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-06-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-07-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-08-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-09-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-10-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-11-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-12-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-13-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-14-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.output-15-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.spindir-invert
    30  bit   RW          FALSE  hm2_5i25.0.7i76.0.2.spinena-invert
    30  float RW            100  hm2_5i25.0.7i76.0.2.spinout-maxlim
    30  float RW              0  hm2_5i25.0.7i76.0.2.spinout-minlim
    30  float RW            100  hm2_5i25.0.7i76.0.2.spinout-scalemax
    30  u32   RW     0x0000000F  hm2_5i25.0.7i76.0.2.swrevision
    30  bit   RW          FALSE  hm2_5i25.0.encoder.00.counter-mode
    30  bit   RW           TRUE  hm2_5i25.0.encoder.00.filter
    30  bit   RW          FALSE  hm2_5i25.0.encoder.00.index-invert
    30  bit   RW          FALSE  hm2_5i25.0.encoder.00.index-mask
    30  bit   RW          FALSE  hm2_5i25.0.encoder.00.index-mask-invert
    30  float RW              1  hm2_5i25.0.encoder.00.scale
    30  float RW            0.5  hm2_5i25.0.encoder.00.vel-timeout
    30  bit   RW          FALSE  hm2_5i25.0.encoder.01.counter-mode
    30  bit   RW           TRUE  hm2_5i25.0.encoder.01.filter
    30  bit   RW          FALSE  hm2_5i25.0.encoder.01.index-invert
    30  bit   RW          FALSE  hm2_5i25.0.encoder.01.index-mask
    30  bit   RW          FALSE  hm2_5i25.0.encoder.01.index-mask-invert
    30  float RW              1  hm2_5i25.0.encoder.01.scale
    30  float RW            0.5  hm2_5i25.0.encoder.01.vel-timeout
    30  bit   RW          FALSE  hm2_5i25.0.gpio.010.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.010.is_opendrain
    30  bit   RW          FALSE  hm2_5i25.0.gpio.010.is_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.011.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.011.is_opendrain
    30  bit   RW          FALSE  hm2_5i25.0.gpio.011.is_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.012.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.012.is_opendrain
    30  bit   RW          FALSE  hm2_5i25.0.gpio.012.is_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.013.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.013.is_opendrain
    30  bit   RW          FALSE  hm2_5i25.0.gpio.013.is_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.029.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.029.is_opendrain
    30  bit   RW          FALSE  hm2_5i25.0.gpio.029.is_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.030.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.gpio.030.is_opendrain
    30  bit   RW          FALSE  hm2_5i25.0.gpio.030.is_output
    30  bit   RW          FALSE  hm2_5i25.0.io_error
    30  s32   RW         224370  hm2_5i25.0.read.tmax
    30  bit   RO          FALSE  hm2_5i25.0.read.tmax-increased
    30  s32   RW              0  hm2_5i25.0.read_gpio.tmax
    30  bit   RO          FALSE  hm2_5i25.0.read_gpio.tmax-increased
    30  bit   RW          FALSE  hm2_5i25.0.sserial.00.tx2.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.sserial.00.tx2.is_opendrain
    30  u32   RW     0x00000001  hm2_5i25.0.sserial.port-0.fault-dec
    30  u32   RW     0x0000000A  hm2_5i25.0.sserial.port-0.fault-inc
    30  u32   RW     0x000000C8  hm2_5i25.0.sserial.port-0.fault-lim
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.00.direction.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.00.direction.is_opendrain
    30  u32   RW     0x000000C8  hm2_5i25.0.stepgen.00.dirhold
    30  u32   RW     0x000000C8  hm2_5i25.0.stepgen.00.dirsetup
    30  float RW            2.4  hm2_5i25.0.stepgen.00.maxaccel
    30  float RW            1.2  hm2_5i25.0.stepgen.00.maxvel
    30  float RW           1000  hm2_5i25.0.stepgen.00.position-scale
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.00.step.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.00.step.is_opendrain
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.00.step_type
    30  u32   RW     0x000003E8  hm2_5i25.0.stepgen.00.steplen
    30  u32   RW     0x000007D0  hm2_5i25.0.stepgen.00.stepspace
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.00.table-data-0
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.00.table-data-1
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.00.table-data-2
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.00.table-data-3
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.01.direction.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.01.direction.is_opendrain
    30  u32   RW     0x00077FE2  hm2_5i25.0.stepgen.01.dirhold
    30  u32   RW     0x00077FE2  hm2_5i25.0.stepgen.01.dirsetup
    30  float RW              1  hm2_5i25.0.stepgen.01.maxaccel
    30  float RW              0  hm2_5i25.0.stepgen.01.maxvel
    30  float RW              1  hm2_5i25.0.stepgen.01.position-scale
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.01.step.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.01.step.is_opendrain
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.01.step_type
    30  u32   RW     0x00077FE2  hm2_5i25.0.stepgen.01.steplen
    30  u32   RW     0x00077FE2  hm2_5i25.0.stepgen.01.stepspace
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.01.table-data-0
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.01.table-data-1
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.01.table-data-2
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.01.table-data-3
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.02.direction.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.02.direction.is_opendrain
    30  u32   RW     0x00077FE2  hm2_5i25.0.stepgen.02.dirhold
    30  u32   RW     0x00077FE2  hm2_5i25.0.stepgen.02.dirsetup
    30  float RW              1  hm2_5i25.0.stepgen.02.maxaccel
    30  float RW              0  hm2_5i25.0.stepgen.02.maxvel
    30  float RW              1  hm2_5i25.0.stepgen.02.position-scale
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.02.step.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.02.step.is_opendrain
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.02.step_type
    30  u32   RW     0x00077FE2  hm2_5i25.0.stepgen.02.steplen
    30  u32   RW     0x00077FE2  hm2_5i25.0.stepgen.02.stepspace
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.02.table-data-0
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.02.table-data-1
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.02.table-data-2
    30  u32   RW     0x00000000  hm2_5i25.0.stepgen.02.table-data-3
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.03.direction.invert_output
    30  bit   RW          FALSE  hm2_5i25.0.stepgen.03.direction.is_opendrain
